Input_Sequence,Target_Value
"-0.9517433489136566,-0.9351978329426597,-0.9163101283713753,-0.8951275391656319,-0.8717031167945569,-0.8460955273639872,-0.8183689046881087,-0.7885926896673048,-0.7568414563744876,-0.7231947252854797",-0.6877367641212032
"-0.9351978329426597,-0.9163101283713753,-0.8951275391656319,-0.8717031167945569,-0.8460955273639872,-0.8183689046881087,-0.7885926896673048,-0.7568414563744876,-0.7231947252854797,-0.6877367641212032",-0.6505563768004686
"-0.9163101283713753,-0.8951275391656319,-0.8717031167945569,-0.8460955273639872,-0.8183689046881087,-0.7885926896673048,-0.7568414563744876,-0.7231947252854797,-0.6877367641212032,-0.6505563768004686",-0.6117466810319249
"-0.8951275391656319,-0.8717031167945569,-0.8460955273639872,-0.8183689046881087,-0.7885926896673048,-0.7568414563744876,-0.7231947252854797,-0.6877367641212032,-0.6505563768004686,-0.6117466810319249",-0.5714048751021886
"-0.8717031167945569,-0.8460955273639872,-0.8183689046881087,-0.7885926896673048,-0.7568414563744876,-0.7231947252854797,-0.6877367641212032,-0.6505563768004686,-0.6117466810319249,-0.5714048751021886",-0.5296319944442294
"-0.8460955273639872,-0.8183689046881087,-0.7885926896673048,-0.7568414563744876,-0.7231947252854797,-0.6877367641212032,-0.6505563768004686,-0.6117466810319249,-0.5714048751021886,-0.5296319944442294",-0.4865326585956808
"-0.8183689046881087,-0.7885926896673048,-0.7568414563744876,-0.7231947252854797,-0.6877367641212032,-0.6505563768004686,-0.6117466810319249,-0.5714048751021886,-0.5296319944442294,-0.4865326585956808",-0.4422148091808157
"-0.7885926896673048,-0.7568414563744876,-0.7231947252854797,-0.6877367641212032,-0.6505563768004686,-0.6117466810319249,-0.5714048751021886,-0.5296319944442294,-0.4865326585956808,-0.4422148091808157",-0.3967894395724077
"-0.7568414563744876,-0.7231947252854797,-0.6877367641212032,-0.6505563768004686,-0.6117466810319249,-0.5714048751021886,-0.5296319944442294,-0.4865326585956808,-0.4422148091808157,-0.3967894395724077",-0.3503703169105343
"-0.7231947252854797,-0.6877367641212032,-0.6505563768004686,-0.6117466810319249,-0.5714048751021886,-0.5296319944442294,-0.4865326585956808,-0.4422148091808157,-0.3967894395724077,-0.3503703169105343",-0.3030736971745233
"-0.6877367641212032,-0.6505563768004686,-0.6117466810319249,-0.5714048751021886,-0.5296319944442294,-0.4865326585956808,-0.4422148091808157,-0.3967894395724077,-0.3503703169105343,-0.3030736971745233",-0.25501803402163925
"-0.6505563768004686,-0.6117466810319249,-0.5714048751021886,-0.5296319944442294,-0.4865326585956808,-0.4422148091808157,-0.3967894395724077,-0.3503703169105343,-0.3030736971745233,-0.25501803402163925",-0.20632368212171887
"-0.6117466810319249,-0.5714048751021886,-0.5296319944442294,-0.4865326585956808,-0.4422148091808157,-0.3967894395724077,-0.3503703169105343,-0.3030736971745233,-0.25501803402163925,-0.20632368212171887",-0.15711259573075045
"-0.5714048751021886,-0.5296319944442294,-0.4865326585956808,-0.4422148091808157,-0.3967894395724077,-0.3503703169105343,-0.3030736971745233,-0.25501803402163925,-0.20632368212171887,-0.15711259573075045",-0.10750802325831389
"-0.5296319944442294,-0.4865326585956808,-0.4422148091808157,-0.3967894395724077,-0.3503703169105343,-0.3030736971745233,-0.25501803402163925,-0.20632368212171887,-0.15711259573075045,-0.10750802325831389",-0.05763419859383283
"-0.4865326585956808,-0.4422148091808157,-0.3967894395724077,-0.3503703169105343,-0.3030736971745233,-0.25501803402163925,-0.20632368212171887,-0.15711259573075045,-0.10750802325831389,-0.05763419859383283",-0.00761602996470802
"-0.4422148091808157,-0.3967894395724077,-0.3503703169105343,-0.3030736971745233,-0.25501803402163925,-0.20632368212171887,-0.15711259573075045,-0.10750802325831389,-0.05763419859383283,-0.00761602996470802",0.04242121289441864
"-0.3967894395724077,-0.3503703169105343,-0.3030736971745233,-0.25501803402163925,-0.20632368212171887,-0.15711259573075045,-0.10750802325831389,-0.05763419859383283,-0.00761602996470802,0.04242121289441864",0.09235221247778938
"-0.3503703169105343,-0.3030736971745233,-0.25501803402163925,-0.20632368212171887,-0.15711259573075045,-0.10750802325831389,-0.05763419859383283,-0.00761602996470802,0.04242121289441864,0.09235221247778938",0.14205191736429776
"-0.3030736971745233,-0.25501803402163925,-0.20632368212171887,-0.15711259573075045,-0.10750802325831389,-0.05763419859383283,-0.00761602996470802,0.04242121289441864,0.09235221247778938,0.14205191736429776",0.19139585540685106
"-0.25501803402163925,-0.20632368212171887,-0.15711259573075045,-0.10750802325831389,-0.05763419859383283,-0.00761602996470802,0.04242121289441864,0.09235221247778938,0.14205191736429776,0.19139585540685106",0.24026044547094974
"-0.20632368212171887,-0.15711259573075045,-0.10750802325831389,-0.05763419859383283,-0.00761602996470802,0.04242121289441864,0.09235221247778938,0.14205191736429776,0.19139585540685106,0.24026044547094974",0.2885233069417396
"-0.15711259573075045,-0.10750802325831389,-0.05763419859383283,-0.00761602996470802,0.04242121289441864,0.09235221247778938,0.14205191736429776,0.19139585540685106,0.24026044547094974,0.2885233069417396",0.3360635662243808
"-0.10750802325831389,-0.05763419859383283,-0.00761602996470802,0.04242121289441864,0.09235221247778938,0.14205191736429776,0.19139585540685106,0.24026044547094974,0.2885233069417396,0.3360635662243808",0.3827621594701089
"-0.05763419859383283,-0.00761602996470802,0.04242121289441864,0.09235221247778938,0.14205191736429776,0.19139585540685106,0.24026044547094974,0.2885233069417396,0.3360635662243808,0.3827621594701089",0.4285021307698135
"-0.00761602996470802,0.04242121289441864,0.09235221247778938,0.14205191736429776,0.19139585540685106,0.24026044547094974,0.2885233069417396,0.3360635662243808,0.3827621594701089,0.4285021307698135",0.47316892506831626
"0.04242121289441864,0.09235221247778938,0.14205191736429776,0.19139585540685106,0.24026044547094974,0.2885233069417396,0.3360635662243808,0.3827621594701089,0.4285021307698135,0.47316892506831626",0.5166506750657451
"0.09235221247778938,0.14205191736429776,0.19139585540685106,0.24026044547094974,0.2885233069417396,0.3360635662243808,0.3827621594701089,0.4285021307698135,0.47316892506831626,0.5166506750657451",0.5588384813874684
"0.14205191736429776,0.19139585540685106,0.24026044547094974,0.2885233069417396,0.3360635662243808,0.3827621594701089,0.4285021307698135,0.47316892506831626,0.5166506750657451,0.5588384813874684",0.5996266853209042
"0.19139585540685106,0.24026044547094974,0.2885233069417396,0.3360635662243808,0.3827621594701089,0.4285021307698135,0.47316892506831626,0.5166506750657451,0.5588384813874684,0.5996266853209042",0.6389131334361432
"0.24026044547094974,0.2885233069417396,0.3360635662243808,0.3827621594701089,0.4285021307698135,0.47316892506831626,0.5166506750657451,0.5588384813874684,0.5996266853209042,0.6389131334361432",0.676599433427643
"0.2885233069417396,0.3360635662243808,0.3827621594701089,0.4285021307698135,0.47316892506831626,0.5166506750657451,0.5588384813874684,0.5996266853209042,0.6389131334361432,0.676599433427643",0.7125912005362459
"0.3360635662243808,0.3827621594701089,0.4285021307698135,0.47316892506831626,0.5166506750657451,0.5588384813874684,0.5996266853209042,0.6389131334361432,0.676599433427643,0.7125912005362459",0.7467982939343577
"0.3827621594701089,0.4285021307698135,0.47316892506831626,0.5166506750657451,0.5588384813874684,0.5996266853209042,0.6389131334361432,0.676599433427643,0.7125912005362459,0.7467982939343577",0.7791350424822644
"0.4285021307698135,0.47316892506831626,0.5166506750657451,0.5588384813874684,0.5996266853209042,0.6389131334361432,0.676599433427643,0.7125912005362459,0.7467982939343577,0.7791350424822644",0.8095204592901858
"0.47316892506831626,0.5166506750657451,0.5588384813874684,0.5996266853209042,0.6389131334361432,0.676599433427643,0.7125912005362459,0.7467982939343577,0.7791350424822644,0.8095204592901858",0.837878444548696
"0.5166506750657451,0.5588384813874684,0.5996266853209042,0.6389131334361432,0.676599433427643,0.7125912005362459,0.7467982939343577,0.7791350424822644,0.8095204592901858,0.837878444548696",0.8641379761195265
"0.5588384813874684,0.5996266853209042,0.6389131334361432,0.676599433427643,0.7125912005362459,0.7467982939343577,0.7791350424822644,0.8095204592901858,0.837878444548696,0.8641379761195265",0.8882332874094202
"0.5996266853209042,0.6389131334361432,0.676599433427643,0.7125912005362459,0.7467982939343577,0.7791350424822644,0.8095204592901858,0.837878444548696,0.8641379761195265,0.8882332874094202",0.9101040320815533
"0.6389131334361432,0.676599433427643,0.7125912005362459,0.7467982939343577,0.7791350424822644,0.8095204592901858,0.837878444548696,0.8641379761195265,0.8882332874094202,0.9101040320815533",0.9296954351920088
"0.676599433427643,0.7125912005362459,0.7467982939343577,0.7791350424822644,0.8095204592901858,0.837878444548696,0.8641379761195265,0.8882332874094202,0.9101040320815533,0.9296954351920088",0.9469584303727814
"0.7125912005362459,0.7467982939343577,0.7791350424822644,0.8095204592901858,0.837878444548696,0.8641379761195265,0.8882332874094202,0.9101040320815533,0.9296954351920088,0.9469584303727814",0.961849782717742
"0.7467982939343577,0.7791350424822644,0.8095204592901858,0.837878444548696,0.8641379761195265,0.8882332874094202,0.9101040320815533,0.9296954351920088,0.9469584303727814,0.961849782717742",0.9743321970637963
"0.7791350424822644,0.8095204592901858,0.837878444548696,0.8641379761195265,0.8882332874094202,0.9101040320815533,0.9296954351920088,0.9469584303727814,0.961849782717742,0.9743321970637963",0.9843744113960468
"0.8095204592901858,0.837878444548696,0.8641379761195265,0.8882332874094202,0.9101040320815533,0.9296954351920088,0.9469584303727814,0.961849782717742,0.9743321970637963,0.9843744113960468",0.9919512751430293
"0.837878444548696,0.8641379761195265,0.8882332874094202,0.9101040320815533,0.9296954351920088,0.9469584303727814,0.961849782717742,0.9743321970637963,0.9843744113960468,0.9919512751430293",0.9970438121659324
"0.8641379761195265,0.8882332874094202,0.9101040320815533,0.9296954351920088,0.9469584303727814,0.961849782717742,0.9743321970637963,0.9843744113960468,0.9919512751430293,0.9970438121659324",0.9996392682840454
"0.8882332874094202,0.9101040320815533,0.9296954351920088,0.9469584303727814,0.961849782717742,0.9743321970637963,0.9843744113960468,0.9919512751430293,0.9970438121659324,0.9996392682840454",0.9997311432174079
"0.9101040320815533,0.9296954351920088,0.9469584303727814,0.961849782717742,0.9743321970637963,0.9843744113960468,0.9919512751430293,0.9970438121659324,0.9996392682840454,0.9997311432174079",0.9973192068666613
"0.9296954351920088,0.9469584303727814,0.961849782717742,0.9743321970637963,0.9843744113960468,0.9919512751430293,0.9970438121659324,0.9996392682840454,0.9997311432174079,0.9973192068666613",0.992409499889329
"0.9469584303727814,0.961849782717742,0.9743321970637963,0.9843744113960468,0.9919512751430293,0.9970438121659324,0.9996392682840454,0.9997311432174079,0.9973192068666613,0.992409499889329",0.9850143185710822
"0.961849782717742,0.9743321970637963,0.9843744113960468,0.9919512751430293,0.9970438121659324,0.9996392682840454,0.9997311432174079,0.9973192068666613,0.992409499889329,0.9850143185710822",0.9751521840298819
"0.9743321970637963,0.9843744113960468,0.9919512751430293,0.9970438121659324,0.9996392682840454,0.9997311432174079,0.9973192068666613,0.992409499889329,0.9850143185710822,0.9751521840298819",0.9628477958301229
"0.9843744113960468,0.9919512751430293,0.9970438121659324,0.9996392682840454,0.9997311432174079,0.9973192068666613,0.992409499889329,0.9850143185710822,0.9751521840298819,0.9628477958301229",0.9481319701229552
"0.9919512751430293,0.9970438121659324,0.9996392682840454,0.9997311432174079,0.9973192068666613,0.992409499889329,0.9850143185710822,0.9751521840298819,0.9628477958301229,0.9481319701229552",0.9310415624677066
"0.9970438121659324,0.9996392682840454,0.9997311432174079,0.9973192068666613,0.992409499889329,0.9850143185710822,0.9751521840298819,0.9628477958301229,0.9481319701229552,0.9310415624677066",0.9116193755277007
"0.9996392682840454,0.9997311432174079,0.9973192068666613,0.992409499889329,0.9850143185710822,0.9751521840298819,0.9628477958301229,0.9481319701229552,0.9310415624677066,0.9116193755277007",0.8899140518716442
"0.9997311432174079,0.9973192068666613,0.992409499889329,0.9850143185710822,0.9751521840298819,0.9628477958301229,0.9481319701229552,0.9310415624677066,0.9116193755277007,0.8899140518716442",0.8659799521490619
"0.9973192068666613,0.992409499889329,0.9850143185710822,0.9751521840298819,0.9628477958301229,0.9481319701229552,0.9310415624677066,0.9116193755277007,0.8899140518716442,0.8659799521490619",0.8398770189448848
"0.992409499889329,0.9850143185710822,0.9751521840298819,0.9628477958301229,0.9481319701229552,0.9310415624677066,0.9116193755277007,0.8899140518716442,0.8659799521490619,0.8398770189448848",0.8116706266541671
"0.9850143185710822,0.9751521840298819,0.9628477958301229,0.9481319701229552,0.9310415624677066,0.9116193755277007,0.8899140518716442,0.8659799521490619,0.8398770189448848,0.8116706266541671",0.7814314177529195
"0.9751521840298819,0.9628477958301229,0.9481319701229552,0.9310415624677066,0.9116193755277007,0.8899140518716442,0.8659799521490619,0.8398770189448848,0.8116706266541671,0.7814314177529195",0.7492351258751123
"0.9628477958301229,0.9481319701229552,0.9310415624677066,0.9116193755277007,0.8899140518716442,0.8659799521490619,0.8398770189448848,0.8116706266541671,0.7814314177529195,0.7492351258751123",0.7151623861389543
"0.9481319701229552,0.9310415624677066,0.9116193755277007,0.8899140518716442,0.8659799521490619,0.8398770189448848,0.8116706266541671,0.7814314177529195,0.7492351258751123,0.7151623861389543",0.6792985331974775
"0.9310415624677066,0.9116193755277007,0.8899140518716442,0.8659799521490619,0.8398770189448848,0.8116706266541671,0.7814314177529195,0.7492351258751123,0.7151623861389543,0.6792985331974775",0.6417333875192107
"0.9116193755277007,0.8899140518716442,0.8659799521490619,0.8398770189448848,0.8116706266541671,0.7814314177529195,0.7492351258751123,0.7151623861389543,0.6792985331974775,0.6417333875192107",0.602561030434196
"0.8899140518716442,0.8659799521490619,0.8398770189448848,0.8116706266541671,0.7814314177529195,0.7492351258751123,0.7151623861389543,0.6792985331974775,0.6417333875192107,0.602561030434196",0.5618795685087438
"0.8659799521490619,0.8398770189448848,0.8116706266541671,0.7814314177529195,0.7492351258751123,0.7151623861389543,0.6792985331974775,0.6417333875192107,0.602561030434196,0.5618795685087438",0.5197908878390449
"0.8398770189448848,0.8116706266541671,0.7814314177529195,0.7492351258751123,0.7151623861389543,0.6792985331974775,0.6417333875192107,0.602561030434196,0.5618795685087438,0.5197908878390449",0.4764003988790092
"0.8116706266541671,0.7814314177529195,0.7492351258751123,0.7151623861389543,0.6792985331974775,0.6417333875192107,0.602561030434196,0.5618795685087438,0.5197908878390449,0.4764003988790092",0.43181677244140276
"0.7814314177529195,0.7492351258751123,0.7151623861389543,0.6792985331974775,0.6417333875192107,0.602561030434196,0.5618795685087438,0.5197908878390449,0.4764003988790092,0.43181677244140276",0.3861516675334679
"0.7492351258751123,0.7151623861389543,0.6792985331974775,0.6417333875192107,0.602561030434196,0.5618795685087438,0.5197908878390449,0.4764003988790092,0.43181677244140276,0.3861516675334679",0.3395194517086558
"0.7151623861389543,0.6792985331974775,0.6417333875192107,0.602561030434196,0.5618795685087438,0.5197908878390449,0.4764003988790092,0.43181677244140276,0.3861516675334679,0.3395194517086558",0.29203691463484577
"0.6792985331974775,0.6417333875192107,0.602561030434196,0.5618795685087438,0.5197908878390449,0.4764003988790092,0.43181677244140276,0.3861516675334679,0.3395194517086558,0.29203691463484577",0.2438229755964177
"0.6417333875192107,0.602561030434196,0.5618795685087438,0.5197908878390449,0.4764003988790092,0.43181677244140276,0.3861516675334679,0.3395194517086558,0.29203691463484577,0.2438229755964177",0.19499838566273123
"0.602561030434196,0.5618795685087438,0.5197908878390449,0.4764003988790092,0.43181677244140276,0.3861516675334679,0.3395194517086558,0.29203691463484577,0.2438229755964177,0.19499838566273123",0.14568542526892875
"0.5618795685087438,0.5197908878390449,0.4764003988790092,0.43181677244140276,0.3861516675334679,0.3395194517086558,0.29203691463484577,0.2438229755964177,0.19499838566273123,0.14568542526892875",0.09600759796646458
"0.5197908878390449,0.4764003988790092,0.43181677244140276,0.3861516675334679,0.3395194517086558,0.29203691463484577,0.2438229755964177,0.19499838566273123,0.14568542526892875,0.09600759796646458",0.04608932111035838
"0.4764003988790092,0.43181677244140276,0.3861516675334679,0.3395194517086558,0.29203691463484577,0.2438229755964177,0.19499838566273123,0.14568542526892875,0.09600759796646458,0.04608932111035838",-0.003944385742158309
"0.43181677244140276,0.3861516675334679,0.3395194517086558,0.29203691463484577,0.2438229755964177,0.19499838566273123,0.14568542526892875,0.09600759796646458,0.04608932111035838,-0.003944385742158309",-0.05396821394120191
"0.3861516675334679,0.3395194517086558,0.29203691463484577,0.2438229755964177,0.19499838566273123,0.14568542526892875,0.09600759796646458,0.04608932111035838,-0.003944385742158309,-0.05396821394120191",-0.10385687957782466
"0.3395194517086558,0.29203691463484577,0.2438229755964177,0.19499838566273123,0.14568542526892875,0.09600759796646458,0.04608932111035838,-0.003944385742158309,-0.05396821394120191,-0.10385687957782466",-0.15348543725563918
"0.29203691463484577,0.2438229755964177,0.19499838566273123,0.14568542526892875,0.09600759796646458,0.04608932111035838,-0.003944385742158309,-0.05396821394120191,-0.10385687957782466,-0.15348543725563918",-0.20272959301464347
"0.2438229755964177,0.19499838566273123,0.14568542526892875,0.09600759796646458,0.04608932111035838,-0.003944385742158309,-0.05396821394120191,-0.10385687957782466,-0.15348543725563918,-0.20272959301464347",-0.2514660156235337
"0.19499838566273123,0.14568542526892875,0.09600759796646458,0.04608932111035838,-0.003944385742158309,-0.05396821394120191,-0.10385687957782466,-0.15348543725563918,-0.20272959301464347,-0.2514660156235337",-0.29957264546087753
"0.14568542526892875,0.09600759796646458,0.04608932111035838,-0.003944385742158309,-0.05396821394120191,-0.10385687957782466,-0.15348543725563918,-0.20272959301464347,-0.2514660156235337,-0.29957264546087753",-0.34692900021156015
"0.09600759796646458,0.04608932111035838,-0.003944385742158309,-0.05396821394120191,-0.10385687957782466,-0.15348543725563918,-0.20272959301464347,-0.2514660156235337,-0.29957264546087753,-0.34692900021156015",-0.3934164766128909
"0.04608932111035838,-0.003944385742158309,-0.05396821394120191,-0.10385687957782466,-0.15348543725563918,-0.20272959301464347,-0.2514660156235337,-0.29957264546087753,-0.34692900021156015,-0.3934164766128909",-0.43891864749465204
"-0.003944385742158309,-0.05396821394120191,-0.10385687957782466,-0.15348543725563918,-0.20272959301464347,-0.2514660156235337,-0.29957264546087753,-0.34692900021156015,-0.3934164766128909,-0.43891864749465204",-0.48332155336915705
"-0.05396821394120191,-0.10385687957782466,-0.15348543725563918,-0.20272959301464347,-0.2514660156235337,-0.29957264546087753,-0.34692900021156015,-0.3934164766128909,-0.43891864749465204,-0.48332155336915705",-0.5265139878410365
"-0.10385687957782466,-0.15348543725563918,-0.20272959301464347,-0.2514660156235337,-0.29957264546087753,-0.34692900021156015,-0.3934164766128909,-0.43891864749465204,-0.48332155336915705,-0.5265139878410365",-0.5683877761219461
"-0.15348543725563918,-0.20272959301464347,-0.2514660156235337,-0.29957264546087753,-0.34692900021156015,-0.3934164766128909,-0.43891864749465204,-0.48332155336915705,-0.5265139878410365,-0.5683877761219461",-0.6088380459526613
"-0.20272959301464347,-0.2514660156235337,-0.29957264546087753,-0.34692900021156015,-0.3934164766128909,-0.43891864749465204,-0.48332155336915705,-0.5265139878410365,-0.5683877761219461,-0.6088380459526613",-0.6477634902540396
"-0.2514660156235337,-0.29957264546087753,-0.34692900021156015,-0.3934164766128909,-0.43891864749465204,-0.48332155336915705,-0.5265139878410365,-0.5683877761219461,-0.6088380459526613,-0.6477634902540396",-0.6850666208490425
"-0.29957264546087753,-0.34692900021156015,-0.3934164766128909,-0.43891864749465204,-0.48332155336915705,-0.5265139878410365,-0.5683877761219461,-0.6088380459526613,-0.6477634902540396,-0.6850666208490425",-0.7206540126203771
"-0.34692900021156015,-0.3934164766128909,-0.43891864749465204,-0.48332155336915705,-0.5265139878410365,-0.5683877761219461,-0.6088380459526613,-0.6477634902540396,-0.6850666208490425,-0.7206540126203771",-0.7544365374922668
"-0.3934164766128909,-0.43891864749465204,-0.48332155336915705,-0.5265139878410365,-0.5683877761219461,-0.6088380459526613,-0.6477634902540396,-0.6850666208490425,-0.7206540126203771,-0.7544365374922668",-0.7863295876503468
"-0.43891864749465204,-0.48332155336915705,-0.5265139878410365,-0.5683877761219461,-0.6088380459526613,-0.6477634902540396,-0.6850666208490425,-0.7206540126203771,-0.7544365374922668,-0.7863295876503468",-0.8162532874406353
"-0.48332155336915705,-0.5265139878410365,-0.5683877761219461,-0.6088380459526613,-0.6477634902540396,-0.6850666208490425,-0.7206540126203771,-0.7544365374922668,-0.7863295876503468,-0.8162532874406353",-0.8441326934168814
"-0.5265139878410365,-0.5683877761219461,-0.6088380459526613,-0.6477634902540396,-0.6850666208490425,-0.7206540126203771,-0.7544365374922668,-0.7863295876503468,-0.8162532874406353,-0.8441326934168814",-0.8698979820352739
"-0.5683877761219461,-0.6088380459526613,-0.6477634902540396,-0.6850666208490425,-0.7206540126203771,-0.7544365374922668,-0.7863295876503468,-0.8162532874406353,-0.8441326934168814,-0.8698979820352739",-0.8934846245264347
"-0.6088380459526613,-0.6477634902540396,-0.6850666208490425,-0.7206540126203771,-0.7544365374922668,-0.7863295876503468,-0.8162532874406353,-0.8441326934168814,-0.8698979820352739,-0.8934846245264347",-0.914833548506729
"-0.6477634902540396,-0.6850666208490425,-0.7206540126203771,-0.7544365374922668,-0.7863295876503468,-0.8162532874406353,-0.8441326934168814,-0.8698979820352739,-0.8934846245264347,-0.914833548506729",-0.933891285924143
"-0.6850666208490425,-0.7206540126203771,-0.7544365374922668,-0.7863295876503468,-0.8162532874406353,-0.8441326934168814,-0.8698979820352739,-0.8934846245264347,-0.914833548506729,-0.933891285924143",-0.9506101069681983
"-0.7206540126203771,-0.7544365374922668,-0.7863295876503468,-0.8162532874406353,-0.8441326934168814,-0.8698979820352739,-0.8934846245264347,-0.914833548506729,-0.933891285924143,-0.9506101069681983",-0.964948139608528
"-0.7544365374922668,-0.7863295876503468,-0.8162532874406353,-0.8441326934168814,-0.8698979820352739,-0.8934846245264347,-0.914833548506729,-0.933891285924143,-0.9506101069681983,-0.964948139608528",-0.9768694744627346
"-0.7863295876503468,-0.8162532874406353,-0.8441326934168814,-0.8698979820352739,-0.8934846245264347,-0.914833548506729,-0.933891285924143,-0.9506101069681983,-0.964948139608528,-0.9768694744627346",-0.9863442547308853
"-0.8162532874406353,-0.8441326934168814,-0.8698979820352739,-0.8934846245264347,-0.914833548506729,-0.933891285924143,-0.9506101069681983,-0.964948139608528,-0.9768694744627346,-0.9863442547308853",-0.9933487509714088
"-0.8441326934168814,-0.8698979820352739,-0.8934846245264347,-0.914833548506729,-0.933891285924143,-0.9506101069681983,-0.964948139608528,-0.9768694744627346,-0.9863442547308853,-0.9933487509714088",-0.9978654205311174
"-0.8698979820352739,-0.8934846245264347,-0.914833548506729,-0.933891285924143,-0.9506101069681983,-0.964948139608528,-0.9768694744627346,-0.9863442547308853,-0.9933487509714088,-0.9978654205311174",-0.999882951480512
"-0.8934846245264347,-0.914833548506729,-0.933891285924143,-0.9506101069681983,-0.964948139608528,-0.9768694744627346,-0.9863442547308853,-0.9933487509714088,-0.9978654205311174,-0.999882951480512",-0.9993962909443355
"-0.914833548506729,-0.933891285924143,-0.9506101069681983,-0.964948139608528,-0.9768694744627346,-0.9863442547308853,-0.9933487509714088,-0.9978654205311174,-0.999882951480512,-0.9993962909443355",-0.9964066577564215
"-0.933891285924143,-0.9506101069681983,-0.964948139608528,-0.9768694744627346,-0.9863442547308853,-0.9933487509714088,-0.9978654205311174,-0.999882951480512,-0.9993962909443355,-0.9964066577564215",-0.9909215394071441
"-0.9506101069681983,-0.964948139608528,-0.9768694744627346,-0.9863442547308853,-0.9933487509714088,-0.9978654205311174,-0.999882951480512,-0.9993962909443355,-0.9964066577564215,-0.9909215394071441",-0.9829546732911127
"-0.964948139608528,-0.9768694744627346,-0.9863442547308853,-0.9933487509714088,-0.9978654205311174,-0.999882951480512,-0.9993962909443355,-0.9964066577564215,-0.9909215394071441,-0.9829546732911127",-0.9725260123020782
"-0.9768694744627346,-0.9863442547308853,-0.9933487509714088,-0.9978654205311174,-0.999882951480512,-0.9993962909443355,-0.9964066577564215,-0.9909215394071441,-0.9829546732911127,-0.9725260123020782",-0.959661674861218
"-0.9863442547308853,-0.9933487509714088,-0.9978654205311174,-0.999882951480512,-0.9993962909443355,-0.9964066577564215,-0.9909215394071441,-0.9829546732911127,-0.9725260123020782,-0.959661674861218",-0.9443938795039507
"-0.9933487509714088,-0.9978654205311174,-0.999882951480512,-0.9993962909443355,-0.9964066577564215,-0.9909215394071441,-0.9829546732911127,-0.9725260123020782,-0.959661674861218,-0.9443938795039507",-0.92676086418911
"-0.9978654205311174,-0.999882951480512,-0.9993962909443355,-0.9964066577564215,-0.9909215394071441,-0.9829546732911127,-0.9725260123020782,-0.959661674861218,-0.9443938795039507,-0.92676086418911",-0.9068067905325639
"-0.999882951480512,-0.9993962909443355,-0.9964066577564215,-0.9909215394071441,-0.9829546732911127,-0.9725260123020782,-0.959661674861218,-0.9443938795039507,-0.92676086418911,-0.9068067905325639",-0.8845816332051268
"-0.9993962909443355,-0.9964066577564215,-0.9909215394071441,-0.9829546732911127,-0.9725260123020782,-0.959661674861218,-0.9443938795039507,-0.92676086418911,-0.9068067905325639,-0.8845816332051268",-0.8601410547717645
"-0.9964066577564215,-0.9909215394071441,-0.9829546732911127,-0.9725260123020782,-0.959661674861218,-0.9443938795039507,-0.92676086418911,-0.9068067905325639,-0.8845816332051268,-0.8601410547717645",-0.8335462662855554
"-0.9909215394071441,-0.9829546732911127,-0.9725260123020782,-0.959661674861218,-0.9443938795039507,-0.92676086418911,-0.9068067905325639,-0.8845816332051268,-0.8601410547717645,-0.8335462662855554",-0.8048638739855488
"-0.9829546732911127,-0.9725260123020782,-0.959661674861218,-0.9443938795039507,-0.92676086418911,-0.9068067905325639,-0.8845816332051268,-0.8601410547717645,-0.8335462662855554,-0.8048638739855488",-0.774165712482463
"-0.9725260123020782,-0.959661674861218,-0.9443938795039507,-0.92676086418911,-0.9068067905325639,-0.8845816332051268,-0.8601410547717645,-0.8335462662855554,-0.8048638739855488,-0.774165712482463",-0.7415286648500068
"-0.959661674861218,-0.9443938795039507,-0.92676086418911,-0.9068067905325639,-0.8845816332051268,-0.8601410547717645,-0.8335462662855554,-0.8048638739855488,-0.774165712482463,-0.7415286648500068",-0.7070344700724025
"-0.9443938795039507,-0.92676086418911,-0.9068067905325639,-0.8845816332051268,-0.8601410547717645,-0.8335462662855554,-0.8048638739855488,-0.774165712482463,-0.7415286648500068,-0.7070344700724025",-0.6707695183303566
"-0.92676086418911,-0.9068067905325639,-0.8845816332051268,-0.8601410547717645,-0.8335462662855554,-0.8048638739855488,-0.774165712482463,-0.7415286648500068,-0.7070344700724025,-0.6707695183303566",-0.6328246346381797
"-0.9068067905325639,-0.8845816332051268,-0.8601410547717645,-0.8335462662855554,-0.8048638739855488,-0.774165712482463,-0.7415286648500068,-0.7070344700724025,-0.6707695183303566,-0.6328246346381797",-0.5932948513739338
"-0.8845816332051268,-0.8601410547717645,-0.8335462662855554,-0.8048638739855488,-0.774165712482463,-0.7415286648500068,-0.7070344700724025,-0.6707695183303566,-0.6328246346381797,-0.5932948513739338",-0.5522791702723022
"-0.8601410547717645,-0.8335462662855554,-0.8048638739855488,-0.774165712482463,-0.7415286648500068,-0.7070344700724025,-0.6707695183303566,-0.6328246346381797,-0.5932948513739338,-0.5522791702723022",-0.5098803144762664
"-0.8335462662855554,-0.8048638739855488,-0.774165712482463,-0.7415286648500068,-0.7070344700724025,-0.6707695183303566,-0.6328246346381797,-0.5932948513739338,-0.5522791702723022,-0.5098803144762664",-0.4662044712685729
"-0.8048638739855488,-0.774165712482463,-0.7415286648500068,-0.7070344700724025,-0.6707695183303566,-0.6328246346381797,-0.5932948513739338,-0.5522791702723022,-0.5098803144762664,-0.4662044712685729",-0.4213610261273158
